,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/P90,Ast/P90,G+A/P90,G-PK/P90,G+A-PK/P90,xG,npxG,xA,npxG+xA,xG/P90,xA/P90,xG+xA/P90,npxG/P90,npxG+xA/P90
778,Aleš Matějů,cz CZE,DF,25.0,9,9,727.0,8.1,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.12,0.12,0.0,0.12,0.2,0.2,0.9,1.1,0.02,0.11,0.13,0.02,0.13
779,Tanner Tessmann,us USA,MF,19.0,20,6,680.0,7.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.2,0.9,0.1,0.02,0.13,0.1,0.13
780,Cristian Molinaro,it ITA,DF,38.0,8,6,548.0,6.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.16,0.0,0.0,0.4,0.4,0.0,0.06,0.06,0.0,0.06
781,Luca Lezzerini,it ITA,GK,26.0,6,6,495.0,5.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,Luca Fiordilino,it ITA,MF,25.0,15,5,661.0,7.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.4,0.02,0.04,0.06,0.02,0.06
783,Dor Peretz,il ISR,MF,26.0,18,4,585.0,6.5,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.15,0.15,0.0,0.15,0.7,0.7,0.3,1.0,0.11,0.04,0.16,0.11,0.16
784,Francesco Forte,it ITA,FW,28.0,12,4,422.0,4.7,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.21,0.0,0.21,0.21,0.21,1.0,1.0,0.1,1.1,0.21,0.02,0.23,0.21,0.23
785,Marco Modolo,it ITA,DF,32.0,6,4,392.0,4.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.02,0.0,0.02,0.02,0.02
786,Nani,pt POR,"FW,MF",34.0,10,3,287.0,3.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.31,0.31,0.0,0.31,0.1,0.1,0.4,0.5,0.02,0.13,0.15,0.02,0.15
787,Daan Heymans,be BEL,"MF,FW",22.0,7,2,256.0,2.8,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.35,0.35,0.0,0.35,0.1,0.1,0.3,0.5,0.04,0.12,0.16,0.04,0.16
788,Maximilian Ullmann,at AUT,DF,25.0,5,2,246.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,David Schnegg,at AUT,DF,22.0,4,2,142.0,1.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
790,Jean-Pierre Nsame,cm CMR,FW,28.0,11,1,245.0,2.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.37,0.0,0.37,0.6,0.6,0.6,1.2,0.22,0.24,0.45,0.22,0.45
791,Francesco Di Mariano,it ITA,FW,25.0,1,1,62.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.08,0.08,0.0,0.08
792,Arnór Sigurðsson,is ISL,"MF,FW",22.0,9,0,183.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.04,0.02,0.06,0.04,0.06
793,Hilmir Mikaelsson,is ISL,FW,17.0,1,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,Jacopo Dezi,it ITA,MF,29.0,1,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.21,0.15,0.35,0.21,0.35
795,Nicolas Galazzi,it ITA,DF,20.0,1,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796,Issa Bah,lu LUX,FW,19.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,Bjarki Bjarkason,is ISL,FW,21.0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,Patrick Leal,us USA,MF,18.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,Bruno,br BRA,GK,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
800,Jakob Franz Pálsson,is ISL,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
801,Roman Lazar,md MDA,GK,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
802,Óttar Magnús Karlsson,is ISL,FW,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
803,Morré Makadji,fr FRA,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
804,Filippo Mozzo,it ITA,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
805,Filippo Neri,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
806,Damiano Pecile,ca CAN,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
807,Melvyn Remy,fr FRA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
